match_id,date,home_team,away_team,season,home_form_points,home_form_wins,home_form_draws,home_form_losses,home_form_goals_for,home_form_goals_against,home_form_goal_diff,home_form_win_rate,away_form_points,away_form_wins,away_form_draws,away_form_losses,away_form_goals_for,away_form_goals_against,away_form_goal_diff,away_form_win_rate,home_season_played,home_season_points,home_season_win_rate,home_season_avg_goals_for,home_season_avg_goals_against,home_season_clean_sheets,away_season_played,away_season_points,away_season_win_rate,away_season_avg_goals_for,away_season_avg_goals_against,away_season_clean_sheets,home_venue_played,home_venue_win_rate,home_venue_avg_goals,away_venue_played,away_venue_win_rate,away_venue_avg_goals,h2h_played,h2h_wins,h2h_draws,h2h_losses,h2h_win_rate,h2h_goals_for,h2h_goals_against,day_of_week,month,is_weekend,target,home_goals,away_goals,diff_form_points,diff_form_goal_diff,diff_season_win_rate,diff_avg_goals
Southampton_vs_Bournemouth_20180428,2018-04-28,Southampton,Bournemouth,2017-18,1.0,0.0,1.0,4.0,4.0,12.0,-8.0,0.0,5.0,1.0,2.0,2.0,6.0,10.0,-4.0,0.2,34,29.0,0.14705882352941177,0.9705882352941176,1.5588235294117647,0.20588235294117646,35,38.0,0.2571428571428571,1.1714285714285715,1.6571428571428573,0.14285714285714285,10,0.1,1.2,10,0.1,1.2,5,2.0,2.0,1.0,0.4,6.0,4.0,5,4,1,H,2,1,-4.0,-4.0,-0.11008403361344535,-0.20084033613445385
Newcastle_vs_West Brom_20180428,2018-04-28,Newcastle,West Brom,2017-18,12.0,4.0,0.0,1.0,8.0,3.0,5.0,0.8,5.0,1.0,2.0,2.0,6.0,7.0,-1.0,0.2,34,41.0,0.3235294117647059,1.0294117647058822,1.2647058823529411,0.23529411764705882,35,25.0,0.11428571428571428,0.8285714285714286,1.542857142857143,0.22857142857142856,10,0.4,1.1,10,0.1,0.5,10,5.0,3.0,2.0,0.5,14.0,9.0,5,4,1,A,0,1,7.0,6.0,0.20924369747899163,0.20084033613445362
Burnley_vs_Brighton_20180428,2018-04-28,Burnley,Brighton,2017-18,10.0,3.0,1.0,1.0,8.0,6.0,2.0,0.6,2.0,0.0,2.0,3.0,4.0,9.0,-5.0,0.0,35,53.0,0.4,1.0,0.9142857142857143,0.3142857142857143,34,36.0,0.23529411764705882,0.9411764705882353,1.3823529411764706,0.23529411764705882,10,0.4,1.0,10,0.0,0.4,1,0.0,1.0,0.0,0.0,0.0,0.0,5,4,1,D,0,0,8.0,7.0,0.1647058823529412,0.05882352941176472
Huddersfield_vs_Everton_20180428,2018-04-28,Huddersfield,Everton,2017-18,5.0,1.0,2.0,2.0,2.0,4.0,-2.0,0.2,8.0,2.0,2.0,1.0,5.0,5.0,0.0,0.4,34,35.0,0.2647058823529412,0.7941176470588235,1.588235294117647,0.2647058823529412,35,45.0,0.34285714285714286,1.1428571428571428,1.542857142857143,0.2571428571428571,10,0.3,1.0,10,0.2,0.8,1,0.0,0.0,1.0,0.0,0.0,2.0,5,4,1,A,0,2,-3.0,-2.0,-0.07815126050420168,-0.3487394957983193
Crystal Palace_vs_Leicester_20180428,2018-04-28,Crystal Palace,Leicester,2017-18,8.0,2.0,2.0,1.0,8.0,6.0,2.0,0.4,7.0,2.0,1.0,2.0,8.0,5.0,3.0,0.4,35,35.0,0.22857142857142856,1.0285714285714285,1.542857142857143,0.2,34,44.0,0.3235294117647059,1.4411764705882353,1.3823529411764706,0.2647058823529412,10,0.3,1.4,10,0.4,1.8,7,3.0,1.0,3.0,0.42857142857142855,9.0,7.0,5,4,1,H,5,0,1.0,-1.0,-0.09495798319327733,-0.4126050420168068
Liverpool_vs_Stoke_20180428,2018-04-28,Liverpool,Stoke,2017-18,11.0,3.0,2.0,0.0,12.0,3.0,9.0,0.6,2.0,0.0,2.0,3.0,4.0,9.0,-5.0,0.0,35,71.0,0.5714285714285714,2.2857142857142856,1.0571428571428572,0.42857142857142855,35,29.0,0.17142857142857143,0.9142857142857143,1.8571428571428572,0.14285714285714285,10,0.7,2.8,10,0.0,0.5,10,8.0,0.0,2.0,0.8,23.0,15.0,5,4,1,D,0,0,9.0,14.0,0.39999999999999997,1.3714285714285714
Man United_vs_Arsenal_20180429,2018-04-29,Man United,Arsenal,2017-18,12.0,4.0,0.0,1.0,9.0,4.0,5.0,0.8,12.0,4.0,0.0,1.0,14.0,5.0,9.0,0.8,34,74.0,0.6764705882352942,1.911764705882353,0.7647058823529411,0.5,34,57.0,0.5,1.9411764705882353,1.3529411764705883,0.3235294117647059,10,0.6,1.5,10,0.2,1.0,10,4.0,4.0,2.0,0.4,12.0,12.0,6,4,1,H,2,1,0.0,-4.0,0.17647058823529416,-0.02941176470588225
West Ham_vs_Man City_20180429,2018-04-29,West Ham,Man City,2017-18,5.0,1.0,2.0,2.0,6.0,9.0,-3.0,0.2,12.0,4.0,0.0,1.0,15.0,5.0,10.0,0.8,34,35.0,0.23529411764705882,1.2352941176470589,1.8529411764705883,0.23529411764705882,34,90.0,0.8529411764705882,2.8823529411764706,0.7352941176470589,0.47058823529411764,10,0.4,1.3,10,0.7,2.2,10,2.0,1.0,7.0,0.2,10.0,22.0,6,4,1,A,1,4,-7.0,-13.0,-0.6176470588235294,-1.6470588235294117
Tottenham_vs_Watford_20180430,2018-04-30,Tottenham,Watford,2017-18,10.0,3.0,1.0,1.0,11.0,7.0,4.0,0.6,2.0,0.0,2.0,3.0,3.0,10.0,-7.0,0.0,34,68.0,0.5882352941176471,1.9411764705882353,0.9117647058823529,0.4117647058823529,35,38.0,0.2857142857142857,1.2,1.7142857142857142,0.2571428571428571,10,0.7,2.4,10,0.0,0.2,7,5.0,2.0,0.0,0.7142857142857143,15.0,4.0,0,4,0,H,2,0,8.0,11.0,0.3025210084033614,0.7411764705882353
Brighton_vs_Man United_20180504,2018-05-04,Brighton,Man United,2017-18,3.0,0.0,3.0,2.0,4.0,7.0,-3.0,0.0,12.0,4.0,0.0,1.0,9.0,4.0,5.0,0.8,35,37.0,0.22857142857142856,0.9142857142857143,1.3428571428571427,0.2571428571428571,35,77.0,0.6857142857142857,1.9142857142857144,0.7714285714285715,0.4857142857142857,10,0.4,1.4,10,0.7,1.8,1,0.0,0.0,1.0,0.0,0.0,1.0,4,5,0,H,1,0,-9.0,-8.0,-0.4571428571428572,-1.0
West Brom_vs_Tottenham_20180505,2018-05-05,West Brom,Tottenham,2017-18,8.0,2.0,2.0,1.0,6.0,5.0,1.0,0.4,10.0,3.0,1.0,1.0,9.0,6.0,3.0,0.6,36,28.0,0.1388888888888889,0.8333333333333334,1.5,0.25,35,71.0,0.6,1.9428571428571428,0.8857142857142857,0.42857142857142855,10,0.1,1.2,10,0.6,2.0,10,1.0,6.0,3.0,0.1,9.0,16.0,5,5,1,H,1,0,-2.0,-2.0,-0.4611111111111111,-1.1095238095238096
Watford_vs_Newcastle_20180505,2018-05-05,Watford,Newcastle,2017-18,2.0,0.0,2.0,3.0,3.0,7.0,-4.0,0.0,9.0,3.0,0.0,2.0,5.0,4.0,1.0,0.6,36,38.0,0.2777777777777778,1.1666666666666667,1.7222222222222223,0.25,35,41.0,0.3142857142857143,1.0,1.2571428571428571,0.22857142857142856,10,0.4,1.5,10,0.3,1.1,5,3.0,1.0,1.0,0.6,9.0,5.0,5,5,1,H,2,1,-7.0,-5.0,-0.03650793650793649,0.16666666666666674
Stoke_vs_Crystal Palace_20180505,2018-05-05,Stoke,Crystal Palace,2017-18,3.0,0.0,3.0,2.0,3.0,7.0,-4.0,0.0,8.0,2.0,2.0,1.0,11.0,6.0,5.0,0.4,36,30.0,0.16666666666666666,0.8888888888888888,1.8055555555555556,0.16666666666666666,36,38.0,0.25,1.1388888888888888,1.5,0.2222222222222222,10,0.2,0.9,10,0.3,1.4,9,2.0,1.0,6.0,0.2222222222222222,9.0,15.0,5,5,1,A,1,2,-5.0,-9.0,-0.08333333333333334,-0.25
Everton_vs_Southampton_20180505,2018-05-05,Everton,Southampton,2017-18,8.0,2.0,2.0,1.0,5.0,4.0,1.0,0.4,4.0,1.0,1.0,3.0,6.0,10.0,-4.0,0.2,36,48.0,0.3611111111111111,1.1666666666666667,1.5,0.2777777777777778,35,32.0,0.17142857142857143,1.0,1.542857142857143,0.2,10,0.5,1.3,10,0.1,1.0,10,4.0,2.0,4.0,0.4,11.0,12.0,5,5,1,D,1,1,4.0,5.0,0.18968253968253967,0.16666666666666674
Bournemouth_vs_Swansea_20180505,2018-05-05,Bournemouth,Swansea,2017-18,2.0,0.0,2.0,3.0,5.0,11.0,-6.0,0.0,2.0,0.0,2.0,3.0,2.0,10.0,-8.0,0.0,36,38.0,0.25,1.1666666666666667,1.6666666666666667,0.1388888888888889,35,33.0,0.22857142857142856,0.7714285714285715,1.4857142857142858,0.2571428571428571,10,0.4,1.6,10,0.1,0.7,5,3.0,2.0,0.0,0.6,10.0,4.0,5,5,1,H,1,0,0.0,2.0,0.021428571428571436,0.3952380952380953
Leicester_vs_West Ham_20180505,2018-05-05,Leicester,West Ham,2017-18,4.0,1.0,1.0,3.0,4.0,9.0,-5.0,0.2,5.0,1.0,2.0,2.0,7.0,10.0,-3.0,0.2,35,44.0,0.3142857142857143,1.4,1.4857142857142858,0.2571428571428571,35,35.0,0.22857142857142856,1.2285714285714286,1.9142857142857144,0.22857142857142856,10,0.3,1.2,10,0.2,1.7,10,5.0,3.0,2.0,0.5,14.0,12.0,5,5,1,A,0,2,-1.0,-2.0,0.08571428571428572,0.17142857142857126
Arsenal_vs_Burnley_20180506,2018-05-06,Arsenal,Burnley,2017-18,9.0,3.0,0.0,2.0,12.0,7.0,5.0,0.6,8.0,2.0,2.0,1.0,6.0,5.0,1.0,0.4,35,57.0,0.4857142857142857,1.9142857142857144,1.3714285714285714,0.3142857142857143,36,54.0,0.3888888888888889,0.9722222222222222,0.8888888888888888,0.3333333333333333,10,0.7,2.8,10,0.3,1.1,7,6.0,1.0,0.0,0.8571428571428571,12.0,3.0,6,5,1,H,5,0,1.0,4.0,0.09682539682539681,0.9420634920634922
Chelsea_vs_Liverpool_20180506,2018-05-06,Chelsea,Liverpool,2017-18,10.0,3.0,1.0,1.0,8.0,7.0,1.0,0.6,9.0,2.0,3.0,0.0,7.0,3.0,4.0,0.4,35,66.0,0.5714285714285714,1.7142857142857142,0.9714285714285714,0.42857142857142855,36,72.0,0.5555555555555556,2.2222222222222223,1.0277777777777777,0.4444444444444444,10,0.6,1.8,10,0.5,1.9,10,3.0,5.0,2.0,0.3,14.0,13.0,6,5,1,H,1,0,1.0,-3.0,0.015873015873015817,-0.5079365079365081
Man City_vs_Huddersfield_20180506,2018-05-06,Man City,Huddersfield,2017-18,12.0,4.0,0.0,1.0,17.0,6.0,11.0,0.8,4.0,1.0,1.0,3.0,2.0,6.0,-4.0,0.2,35,93.0,0.8571428571428571,2.914285714285714,0.7428571428571429,0.45714285714285713,35,35.0,0.2571428571428571,0.7714285714285715,1.6,0.2571428571428571,10,0.9,3.2,10,0.2,0.8,1,1.0,0.0,0.0,1.0,2.0,1.0,6,5,1,D,0,0,8.0,15.0,0.6,2.142857142857143
Swansea_vs_Southampton_20180508,2018-05-08,Swansea,Southampton,2017-18,2.0,0.0,2.0,3.0,2.0,9.0,-7.0,0.0,5.0,1.0,2.0,2.0,7.0,8.0,-1.0,0.2,36,33.0,0.2222222222222222,0.75,1.4722222222222223,0.25,36,33.0,0.16666666666666666,1.0,1.5277777777777777,0.19444444444444445,10,0.5,1.2,10,0.1,1.1,10,2.0,2.0,6.0,0.2,4.0,10.0,1,5,0,A,0,1,-3.0,-6.0,0.05555555555555555,-0.25
Chelsea_vs_Huddersfield_20180509,2018-05-09,Chelsea,Huddersfield,2017-18,13.0,4.0,1.0,0.0,8.0,4.0,4.0,0.8,5.0,1.0,2.0,2.0,2.0,4.0,-2.0,0.2,36,69.0,0.5833333333333334,1.6944444444444444,0.9444444444444444,0.4444444444444444,36,36.0,0.25,0.75,1.5555555555555556,0.2777777777777778,10,0.6,1.6,10,0.2,0.8,1,1.0,0.0,0.0,1.0,3.0,1.0,2,5,0,D,1,1,8.0,6.0,0.33333333333333337,0.9444444444444444
Leicester_vs_Arsenal_20180509,2018-05-09,Leicester,Arsenal,2017-18,1.0,0.0,1.0,4.0,2.0,11.0,-9.0,0.0,9.0,3.0,0.0,2.0,14.0,7.0,7.0,0.6,36,44.0,0.3055555555555556,1.3611111111111112,1.5,0.25,36,60.0,0.5,2.0,1.3333333333333333,0.3333333333333333,10,0.2,1.1,10,0.1,1.0,10,0.0,3.0,7.0,0.0,11.0,21.0,2,5,0,H,3,1,-8.0,-16.0,-0.19444444444444442,-0.6388888888888888
Man City_vs_Brighton_20180509,2018-05-09,Man City,Brighton,2017-18,10.0,3.0,1.0,1.0,14.0,5.0,9.0,0.6,6.0,1.0,3.0,1.0,5.0,5.0,0.0,0.2,36,94.0,0.8333333333333334,2.8333333333333335,0.7222222222222222,0.4722222222222222,36,40.0,0.25,0.9166666666666666,1.3055555555555556,0.2777777777777778,10,0.8,3.0,10,0.0,0.4,1,1.0,0.0,0.0,1.0,2.0,0.0,2,5,0,H,3,1,4.0,9.0,0.5833333333333334,1.916666666666667
Tottenham_vs_Newcastle_20180509,2018-05-09,Tottenham,Newcastle,2017-18,7.0,2.0,1.0,2.0,6.0,6.0,0.0,0.4,6.0,2.0,0.0,3.0,5.0,6.0,-1.0,0.4,36,71.0,0.5833333333333334,1.8888888888888888,0.8888888888888888,0.4166666666666667,36,41.0,0.3055555555555556,1.0,1.2777777777777777,0.2222222222222222,10,0.8,2.5,10,0.3,1.1,10,5.0,0.0,5.0,0.5,20.0,14.0,2,5,0,H,1,0,1.0,1.0,0.2777777777777778,0.8888888888888888
West Ham_vs_Man United_20180510,2018-05-10,West Ham,Man United,2017-18,5.0,1.0,2.0,2.0,6.0,10.0,-4.0,0.2,9.0,3.0,0.0,2.0,7.0,5.0,2.0,0.6,36,38.0,0.25,1.25,1.8611111111111112,0.25,36,77.0,0.6666666666666666,1.8611111111111112,0.7777777777777778,0.4722222222222222,10,0.3,1.3,10,0.6,1.5,10,1.0,4.0,5.0,0.1,9.0,19.0,3,5,0,D,0,0,-4.0,-6.0,-0.41666666666666663,-0.6111111111111112
Tottenham_vs_Leicester_20180513,2018-05-13,Tottenham,Leicester,2017-18,7.0,2.0,1.0,2.0,5.0,5.0,0.0,0.4,4.0,1.0,1.0,3.0,4.0,10.0,-6.0,0.2,37,74.0,0.5945945945945946,1.864864864864865,0.8648648648648649,0.43243243243243246,37,47.0,0.32432432432432434,1.4054054054054055,1.4864864864864864,0.24324324324324326,10,0.8,2.1,10,0.3,1.5,10,4.0,3.0,3.0,0.4,22.0,17.0,6,5,1,H,5,4,3.0,6.0,0.2702702702702703,0.45945945945945943
Swansea_vs_Stoke_20180513,2018-05-13,Swansea,Stoke,2017-18,1.0,0.0,1.0,4.0,1.0,9.0,-8.0,0.0,3.0,0.0,3.0,2.0,4.0,6.0,-2.0,0.0,37,33.0,0.21621621621621623,0.7297297297297297,1.4594594594594594,0.24324324324324326,37,30.0,0.16216216216216217,0.8918918918918919,1.8108108108108107,0.16216216216216217,10,0.4,1.1,10,0.0,0.4,10,3.0,3.0,4.0,0.3,16.0,15.0,6,5,1,A,1,2,-2.0,-6.0,0.05405405405405406,-0.16216216216216217
Southampton_vs_Man City_20180513,2018-05-13,Southampton,Man City,2017-18,8.0,2.0,2.0,1.0,6.0,5.0,1.0,0.4,13.0,4.0,1.0,0.0,15.0,3.0,12.0,0.8,37,36.0,0.1891891891891892,1.0,1.4864864864864864,0.21621621621621623,37,97.0,0.8378378378378378,2.8378378378378377,0.7297297297297297,0.4594594594594595,10,0.1,1.0,10,0.7,2.4,10,2.0,2.0,6.0,0.2,12.0,22.0,6,5,1,A,0,1,-5.0,-11.0,-0.6486486486486487,-1.8378378378378377
Newcastle_vs_Chelsea_20180513,2018-05-13,Newcastle,Chelsea,2017-18,3.0,1.0,0.0,4.0,3.0,6.0,-3.0,0.2,13.0,4.0,1.0,0.0,8.0,4.0,4.0,0.8,37,41.0,0.2972972972972973,0.972972972972973,1.2702702702702702,0.21621621621621623,37,70.0,0.5675675675675675,1.6756756756756757,0.9459459459459459,0.43243243243243246,10,0.4,0.9,10,0.5,1.7,10,4.0,1.0,5.0,0.4,13.0,20.0,6,5,1,H,3,0,-10.0,-7.0,-0.27027027027027023,-0.7027027027027026
Burnley_vs_Bournemouth_20180513,2018-05-13,Burnley,Bournemouth,2017-18,5.0,1.0,2.0,2.0,4.0,9.0,-5.0,0.2,4.0,1.0,1.0,3.0,4.0,9.0,-5.0,0.2,37,54.0,0.3783783783783784,0.9459459459459459,1.0,0.32432432432432434,37,41.0,0.2702702702702703,1.162162162162162,1.6216216216216217,0.16216216216216217,10,0.3,0.9,10,0.1,1.1,3,2.0,0.0,1.0,0.6666666666666666,6.0,5.0,6,5,1,A,1,2,1.0,0.0,0.10810810810810811,-0.21621621621621612
Liverpool_vs_Brighton_20180513,2018-05-13,Liverpool,Brighton,2017-18,6.0,1.0,3.0,1.0,5.0,3.0,2.0,0.2,5.0,1.0,2.0,2.0,5.0,7.0,-2.0,0.2,37,72.0,0.5405405405405406,2.1621621621621623,1.027027027027027,0.43243243243243246,37,40.0,0.24324324324324326,0.918918918918919,1.3513513513513513,0.2702702702702703,10,0.7,2.7,10,0.0,0.5,1,1.0,0.0,0.0,1.0,5.0,1.0,6,5,1,H,4,0,1.0,4.0,0.2972972972972973,1.2432432432432434
Huddersfield_vs_Arsenal_20180513,2018-05-13,Huddersfield,Arsenal,2017-18,6.0,1.0,3.0,1.0,3.0,4.0,-1.0,0.2,6.0,2.0,0.0,3.0,12.0,8.0,4.0,0.4,37,37.0,0.24324324324324326,0.7567567567567568,1.5405405405405406,0.2702702702702703,37,60.0,0.4864864864864865,1.972972972972973,1.3783783783783783,0.32432432432432434,10,0.2,0.8,10,0.1,1.0,1,0.0,0.0,1.0,0.0,0.0,5.0,6,5,1,A,0,1,0.0,-5.0,-0.24324324324324326,-1.2162162162162162
Crystal Palace_vs_West Brom_20180513,2018-05-13,Crystal Palace,West Brom,2017-18,11.0,3.0,2.0,0.0,12.0,5.0,7.0,0.6,11.0,3.0,2.0,0.0,6.0,3.0,3.0,0.6,37,41.0,0.2702702702702703,1.162162162162162,1.4864864864864864,0.21621621621621623,37,31.0,0.16216216216216217,0.8378378378378378,1.4594594594594594,0.2702702702702703,10,0.4,1.7,10,0.2,0.6,10,3.0,3.0,4.0,0.3,13.0,13.0,6,5,1,H,2,0,0.0,4.0,0.10810810810810811,0.32432432432432423
West Ham_vs_Everton_20180513,2018-05-13,West Ham,Everton,2017-18,5.0,1.0,2.0,2.0,5.0,9.0,-4.0,0.2,9.0,2.0,3.0,0.0,5.0,2.0,3.0,0.4,37,39.0,0.24324324324324326,1.2162162162162162,1.8108108108108107,0.2702702702702703,37,49.0,0.35135135135135137,1.162162162162162,1.4864864864864864,0.2702702702702703,10,0.3,1.3,10,0.3,0.9,10,1.0,2.0,7.0,0.1,8.0,19.0,6,5,1,H,3,1,-4.0,-7.0,-0.10810810810810811,0.05405405405405417
Man United_vs_Watford_20180513,2018-05-13,Man United,Watford,2017-18,7.0,2.0,1.0,2.0,4.0,3.0,1.0,0.4,4.0,1.0,1.0,3.0,3.0,6.0,-3.0,0.2,37,78.0,0.6486486486486487,1.8108108108108107,0.7567567567567568,0.4864864864864865,37,41.0,0.2972972972972973,1.1891891891891893,1.7027027027027026,0.24324324324324326,10,0.7,1.6,10,0.0,0.2,7,6.0,0.0,1.0,0.8571428571428571,16.0,7.0,6,5,1,H,1,0,3.0,4.0,0.35135135135135137,0.6216216216216215
Man United_vs_Leicester_20180810,2018-08-10,Man United,Leicester,2018-19,10.0,3.0,1.0,1.0,5.0,2.0,3.0,0.6,4.0,1.0,1.0,3.0,7.0,13.0,-6.0,0.2,10,22.0,0.7,1.5,0.8,0.4,10,11.0,0.3,1.6,1.9,0.2,10,0.7,1.6,10,0.2,1.5,10,6.0,3.0,1.0,0.6,24.0,12.0,4,8,0,H,2,1,6.0,9.0,0.39999999999999997,-0.10000000000000009
Watford_vs_Brighton_20180811,2018-08-11,Watford,Brighton,2018-19,4.0,1.0,1.0,3.0,2.0,5.0,-3.0,0.2,5.0,1.0,2.0,2.0,3.0,8.0,-5.0,0.2,10,8.0,0.2,0.6,1.7,0.2,10,9.0,0.2,0.8,1.7,0.2,10,0.5,1.6,10,0.0,0.5,2,0.0,1.0,1.0,0.0,0.0,1.0,5,8,1,H,2,0,-1.0,2.0,0.0,-0.20000000000000007
Wolves_vs_Everton_20180811,2018-08-11,Wolves,Everton,2018-19,3.0,0.0,3.0,2.0,6.0,9.0,-3.0,0.0,8.0,2.0,2.0,1.0,6.0,5.0,1.0,0.4,10,3.0,0.0,1.0,2.4,0.2,10,15.0,0.4,1.2,1.1,0.4,10,0.0,0.6,10,0.2,0.9,8,1.0,4.0,3.0,0.125,5.0,10.0,5,8,1,D,2,2,-5.0,-4.0,-0.4,-0.19999999999999996
Newcastle_vs_Tottenham_20180811,2018-08-11,Newcastle,Tottenham,2018-19,3.0,1.0,0.0,4.0,4.0,5.0,-1.0,0.2,10.0,3.0,1.0,1.0,9.0,6.0,3.0,0.6,10,15.0,0.5,1.2,0.9,0.3,10,22.0,0.7,2.1,1.2,0.3,10,0.5,1.2,10,0.6,1.9,10,5.0,0.0,5.0,0.5,14.0,16.0,5,8,1,A,1,2,-7.0,-4.0,-0.19999999999999996,-0.9000000000000001
Fulham_vs_Crystal Palace_20180811,2018-08-11,Fulham,Crystal Palace,2018-19,5.0,1.0,2.0,2.0,7.0,11.0,-4.0,0.2,13.0,4.0,1.0,0.0,12.0,3.0,9.0,0.8,10,11.0,0.3,1.2,2.3,0.2,10,17.0,0.5,2.0,1.2,0.4,10,0.3,1.3,10,0.3,1.3,4,2.0,1.0,1.0,0.5,9.0,6.0,5,8,1,A,0,2,-8.0,-13.0,-0.2,-0.8
Huddersfield_vs_Chelsea_20180811,2018-08-11,Huddersfield,Chelsea,2018-19,5.0,1.0,2.0,2.0,2.0,4.0,-2.0,0.2,10.0,3.0,1.0,1.0,5.0,5.0,0.0,0.6,10,7.0,0.1,0.3,1.0,0.3,10,17.0,0.5,1.2,1.3,0.2,10,0.2,0.7,10,0.4,1.4,2,0.0,1.0,1.0,0.0,2.0,4.0,5,8,1,A,0,3,-5.0,-2.0,-0.4,-0.8999999999999999
Bournemouth_vs_Cardiff_20180811,2018-08-11,Bournemouth,Cardiff,2018-19,6.0,2.0,0.0,3.0,4.0,8.0,-4.0,0.4,4.0,1.0,1.0,3.0,3.0,10.0,-7.0,0.2,10,12.0,0.3,1.2,1.8,0.1,10,8.0,0.2,1.3,2.5,0.1,10,0.5,1.7,10,0.1,0.7,0,2.0,1.0,2.0,0.3333333333333333,7.0,7.0,5,8,1,H,2,0,2.0,3.0,0.09999999999999998,-0.10000000000000009
Arsenal_vs_Man City_20180812,2018-08-12,Arsenal,Man City,2018-19,9.0,3.0,0.0,2.0,12.0,6.0,6.0,0.6,13.0,4.0,1.0,0.0,13.0,2.0,11.0,0.8,10,18.0,0.6,2.3,1.2,0.4,10,25.0,0.8,2.4,0.7,0.5,10,0.7,3.2,10,0.7,2.1,10,2.0,4.0,4.0,0.2,16.0,22.0,6,8,1,A,0,2,-4.0,-5.0,-0.20000000000000007,-0.10000000000000009
Liverpool_vs_West Ham_20180812,2018-08-12,Liverpool,West Ham,2018-19,8.0,2.0,2.0,1.0,9.0,3.0,6.0,0.4,7.0,2.0,1.0,2.0,7.0,9.0,-2.0,0.4,10,18.0,0.5,1.9,0.6,0.6,10,12.0,0.3,1.3,1.8,0.3,10,0.8,3.1,10,0.3,1.8,10,6.0,1.0,3.0,0.6,23.0,14.0,6,8,1,H,4,0,1.0,8.0,0.2,0.5999999999999999
Southampton_vs_Burnley_20180812,2018-08-12,Southampton,Burnley,2018-19,8.0,2.0,2.0,1.0,4.0,3.0,1.0,0.4,2.0,0.0,2.0,3.0,3.0,10.0,-7.0,0.0,10,9.0,0.2,0.8,1.5,0.3,10,17.0,0.5,1.4,1.4,0.2,10,0.1,0.9,10,0.3,1.1,6,2.0,1.0,3.0,0.3333333333333333,6.0,5.0,6,8,1,D,0,0,6.0,8.0,-0.3,-0.5999999999999999
Tottenham_vs_Fulham_20180818,2018-08-18,Tottenham,Fulham,2018-19,12.0,4.0,0.0,1.0,10.0,6.0,4.0,0.8,2.0,0.0,2.0,3.0,6.0,13.0,-7.0,0.0,10,22.0,0.7,2.1,1.3,0.2,10,11.0,0.3,1.1,2.2,0.2,10,0.8,2.4,10,0.1,0.8,10,8.0,1.0,1.0,0.8,18.0,5.0,5,8,1,H,3,1,10.0,11.0,0.39999999999999997,1.0
Leicester_vs_Wolves_20180818,2018-08-18,Leicester,Wolves,2018-19,3.0,1.0,0.0,4.0,8.0,15.0,-7.0,0.2,3.0,0.0,3.0,2.0,8.0,11.0,-3.0,0.0,10,10.0,0.3,1.6,2.0,0.2,10,4.0,0.0,1.2,2.1,0.2,10,0.3,1.4,10,0.1,1.4,2,0.0,1.0,1.0,0.0,3.0,4.0,5,8,1,H,2,0,0.0,-4.0,0.3,0.40000000000000013
West Ham_vs_Bournemouth_20180818,2018-08-18,West Ham,Bournemouth,2018-19,7.0,2.0,1.0,2.0,6.0,9.0,-3.0,0.4,9.0,3.0,0.0,2.0,6.0,5.0,1.0,0.6,10,12.0,0.3,1.2,1.8,0.3,10,14.0,0.4,1.3,1.7,0.2,10,0.4,1.4,10,0.2,1.3,6,2.0,2.0,2.0,0.3333333333333333,13.0,12.0,5,8,1,A,1,2,-2.0,-4.0,-0.10000000000000003,-0.10000000000000009
Chelsea_vs_Arsenal_20180818,2018-08-18,Chelsea,Arsenal,2018-19,10.0,3.0,1.0,1.0,6.0,4.0,2.0,0.6,6.0,2.0,0.0,3.0,8.0,7.0,1.0,0.4,10,20.0,0.6,1.5,1.2,0.3,10,18.0,0.6,2.2,1.2,0.4,10,0.5,1.6,10,0.2,1.1,10,5.0,4.0,1.0,0.5,16.0,6.0,5,8,1,H,3,2,4.0,1.0,0.0,-0.7000000000000002
Cardiff_vs_Newcastle_20180818,2018-08-18,Cardiff,Newcastle,2018-19,1.0,0.0,1.0,4.0,2.0,12.0,-10.0,0.0,3.0,1.0,0.0,4.0,5.0,6.0,-1.0,0.2,10,5.0,0.1,1.0,2.6,0.1,10,15.0,0.5,1.3,0.9,0.3,10,0.2,1.2,10,0.3,1.1,2,0.0,0.0,2.0,0.0,1.0,5.0,5,8,1,D,0,0,-2.0,-9.0,-0.4,-0.30000000000000004
Everton_vs_Southampton_20180818,2018-08-18,Everton,Southampton,2018-19,8.0,2.0,2.0,1.0,7.0,6.0,1.0,0.4,8.0,2.0,2.0,1.0,4.0,3.0,1.0,0.4,10,16.0,0.4,1.3,1.1,0.4,10,9.0,0.2,0.8,1.5,0.3,10,0.4,1.1,10,0.2,1.0,10,4.0,2.0,4.0,0.4,12.0,13.0,5,8,1,H,2,1,0.0,0.0,0.2,0.5
Brighton_vs_Man United_20180819,2018-08-19,Brighton,Man United,2018-19,4.0,1.0,1.0,3.0,2.0,9.0,-7.0,0.2,10.0,3.0,1.0,1.0,5.0,3.0,2.0,0.6,10,6.0,0.1,0.6,1.8,0.2,10,22.0,0.7,1.4,0.7,0.4,10,0.5,1.5,10,0.5,1.3,2,1.0,0.0,1.0,0.5,1.0,1.0,6,8,1,H,3,2,-6.0,-9.0,-0.6,-0.7999999999999999
